Ticker,Share Issued,Stock Price,Market Cap,Net Debt,Cash Flow (5y avg),Price to Earnings,Intrinsic Value,Dividend Yield,Financials Exchange Rate
QRHC,7.25,19782060.0,143419935.0,-10428974.0,615135.0,nan,-0.21623754047859525
RCI,38.869998931884766,528566000.0,20545359855.430603,-39465000000.0,1575250000.0,18.08,-44.8619472308094
DHT,11.079999923706055,162986561.0,1805891083.4451122,-153982000.0,152027250.0,11.08,8.382841454026384
MTDR,64.91000366210938,119272719.0,7741992627.079742,-1568315000.0,134475500.0,8.43,-1.8743598861027055
RENT,0.6743000149726868,68446903.0,46153747.71773404,-193600000.0,-130675000.0,nan,-21.919910678792878
RMBS,58.970001220703125,109131476.0,6435483272.937134,505207000.0,170783500.0,34.69,20.27867743674611
WLFC,41.61000061035156,6845000.0,284820454.17785645,-1580226000.0,-162516750.0,7.17,-468.28246895544197
CPHI,0.1388999968767166,9737666.0,1352561.7769865096,-2263088.0,-484165.0,nan,-0.7296140574137581
KFRC,60.04999923706055,20327000.0,1220636334.4917297,231273000.0,77023750.0,18.59,49.26996113543563
EMN,74.43000030517578,222779933.0,16581510481.17704,-1766000000.0,885750000.0,12.57,31.83186162462846
SST,1.2699999809265137,93602763.0,118875507.22466898,-323917000.0,21730501.333333332,42.33,-1.1389833296552014
FSLR,158.05999755859375,106830548.0,16885636156.063232,3223320000.0,-301749750.0,103.31,1.926625893559958
STRM,0.30000001192092896,58895071.0,17668522.002083957,-805000.0,-6271000.0,nan,-1.0784433896004642
JYNT,8.489999771118164,14772520.0,125418691.4188385,-5418896.0,6967560.25,31.44,4.349745777971531
TIGR,5.010000228881836,2324798812.0,11647242580.22422,3524203579.0,359425664.75,31.31,3.061968282913937
LEN,109.62999725341797,287422746.0,31510154854.54985,23477157000.0,2797492250.0,8.13,179.01185698086678
SIG,74.94000244140625,70000000.0,5245800170.8984375,1675400000.0,873850000.0,8.41,148.77
KKR,60.439998626708984,857987641.0,51856771843.773285,-6638405000.0,-6159917000.0,47.22,-79.53211880822418
ILMN,131.8699951171875,198000000.0,26110259033.203125,259000000.0,767000000.0,nan,40.04545454545455
CAR,180.27999877929688,137000000.0,24698359832.76367,-22828000000.0,2868750000.0,3.65,42.77007299270073
GCO,30.18000030517578,12563156.0,379156051.91397095,-47458000.0,45540250.0,75.45,32.47149840374505
HZO,30.75,29171101.0,897011355.75,9760000.0,219254333.33333334,4.98,75.4960648668466
ZEUS,51.93000030517578,11132542.0,578112909.4573822,387956000.0,44964000.0,14.71,75.23852144460807
NVO,101.16000366210938,2255000000.0,228115808258.05664,111847000000.0,44292500000.0,48.17,246.01862527716187
ENSG,97.68000030517578,59583000.0,5820067458.183289,-960164000.0,272618750.0,23.15,29.639721061376566
SRCL,43.61000061035156,92500000.0,4033925056.4575195,-1234100000.0,179675000.0,174.44,6.082702702702703
RYAM,3.049999952316284,65343418.0,199297421.78418303,-194000000.0,13500000.0,23.46,-0.9029218520524899
JVA,0.7599999904632568,6633930.0,5041786.736733913,15576119.0,-557469.0,nan,1.5076175057620445
MRTX,56.56999969482422,58339232.0,3300250336.4362793,768234000.0,-349798000.0,nan,-46.79091421704008
LTBR,5.070000171661377,12484799.0,63297933.07315779,27966916.0,-8372881.0,nan,-4.466382999037469
PATK,75.9000015258789,22211984.0,1685889619.4927979,-563358000.0,202995750.0,9.95,66.02739764264192
RMTI,1.909999966621399,28489663.0,54415255.379054904,21631000.0,-27757500.0,nan,-8.983749649829134
CAG,27.68000030517578,584219229.0,16171188437.00956,-5700100000.0,945225000.0,12.3,6.4225034263635985
PX,10.40999984741211,117142973.0,1219458331.0554008,-199477000.0,34121250.0,104.1,1.209935998465738
FORM,34.29999923706055,77184012.0,2647411552.713272,429011000.0,88248000.0,nan,16.99174435244439
TNXP,0.5699999928474426,10762341.0,6134534.2930217385,50062000.0,-85223500.0,nan,-74.53517780192989
FTK,4.320000171661377,26370011.0,113918452.0467124,69140000.0,-35579750.0,nan,-10.870587046778253
CMRE,9.520000457763672,126503882.0,1204317014.5488815,-1648503000.0,99133500.0,2.33,-5.194844534494206
CATO,7.429999828338623,20589424.0,152979416.78559113,125986000.0,12511000.0,nan,12.195387301752588
SPTN,23.030000686645508,34618000.0,797252563.7702942,253238000.0,189603250.0,19.85,62.08534577387486
NCTY,4.179999828338623,861044917.0,3599167605.251844,323491521.0,-337421631.5,nan,-3.54304953640415
LGIH,94.3499984741211,27485513.0,2593258109.6104355,1927216000.0,-48717250.0,10.76,52.3928187187192
LMNR,14.619999885559082,18229887.0,266520945.853755,1868000.0,-8070000.0,27.07,-4.324327408063472
VIDE,1.0499999523162842,9732290.0,10218904.03592825,2103000.0,-1018250.0,nan,-0.8301746043325877
FSTR,19.690000534057617,11115779.0,218869694.44646645,101599000.0,1078250.0,nan,10.110087651076906
SEIC,57.130001068115234,132230000.0,7554300041.236877,1414797000.0,487566500.0,19.24,47.572124328821
HUBG,80.1500015258789,41887088.0,3357250167.114624,472554000.0,144554000.0,9.39,45.79201113240433
OEC,21.200000762939453,59416191.0,1259623294.5309563,-156400000.0,-41325500.0,11.1,-9.587538184667542
LH,202.9499969482422,88700000.0,18001664729.309082,-1089400000.0,1730325000.0,19.02,182.79425028184892
ATEN,11.420000076293945,87904000.0,1003863686.706543,251604000.0,36795750.0,19.03,7.048160493265381
FRPT,58.209999084472656,48199000.0,2805663745.8724976,90419000.0,-190610320.25,nan,-37.67057827963236
IRT,13.930000305175781,224404460.0,3125954196.2828064,-2521717000.0,60444500.0,43.53,-8.543823059488211
AMTD,1.2100000381469727,377604189.0,456901083.0944567,5772720796.0,836830814.5,1.27,37.44934339433401
DWSN,2.259999990463257,25000564.0,56501274.40157604,24112000.0,-1133000.0,nan,0.5112684657834119
PT,1.2200000286102295,303728618.0,370548922.64974546,39439000.0,20328250.0,nan,0.7991393817226666
NIO,8.529999732971191,1778606386.0,15171511997.640856,19550360000.0,-5639131250.0,nan,-20.71338143727996
EOG,134.3000030517578,584839413.0,78543934950.68825,4757000000.0,2594184250.0,9.03,52.49106304673758
ACET,1.5,42957431.0,64436146.5,186014000.0,-49284750.0,nan,-7.14273393117945
THM,0.39070001244544983,195885531.0,76532479.39958355,3121119.0,-3971183.25,nan,-0.18679640764278807
SN,43.540000915527344,138982872.0,6051314374.12262,1360578000.0,170653000.0,34.56,22.068244495623894
FICO,918.2899780273438,88857000.0,81596492577.57568,-1379268000.0,420865333.3333333,56.3,31.84200832048497
TRTL,10.510000228881836,43125000.0,453243759.8705292,-123809.0,-1095986.0,30.91,-0.2570126144927536
TAC,8.079999923706055,263400000.0,2128271979.9041748,-1014000000.0,265000000.0,11.54,6.211085801063022
TXT,79.87999725341797,198230000.0,15834611855.545044,4403000000.0,872250000.0,18.36,66.21348938102204
PLL,35.790000915527344,19195889.0,687020884.8843613,92050238.0,-32345917.333333332,nan,-12.055129894392145
ATOS,0.682200014591217,126624000.0,86382894.64759827,102525000.0,-14495929.0,nan,-0.3351204353045236
AIRT,22.600000381469727,2817754.0,63681241.47488785,-21255000.0,-22625250.0,nan,-87.8385763980816
AMED,93.13999938964844,38030397.0,3542151153.368088,-60237000.0,196493000.0,1330.57,50.083437204192215
CVX,167.58999633789062,1869450685.0,313301233453.0171,21276000000.0,18400000000.0,10.49,109.8055175496646
OTTR,75.12999725341797,41710521.0,3133711328.1686325,-350026000.0,23907250.0,11.65,-2.660084250685816
ESP,15.010000228881836,2896229.0,43472397.95289421,33054669.0,2902378.0,10.07,21.434233618957617
VRTS,181.52000427246094,12158319.0,2206978116.825943,-1743894000.0,128638750.0,9.94,-37.62909165321291
SHIP,6.21999979019165,20011117.0,124469143.54150057,-208964000.0,-44741250.0,6.48,-32.8005927904974
TCCO,0.6399999856948853,1854403.0,1186817.8934725523,-2742872.0,-1900490.6666666667,nan,-11.727644242738318
PSA,273.0199890136719,175492886.0,47913065807.69757,-6242502000.0,2170980000.0,11.93,88.1363247966644
NFG,55.470001220703125,91803996.0,5092367770.185425,-2114898000.0,-147029333.33333334,9.11,-39.05267188296829
USPH,88.63999938964844,17202053.0,1524789967.4207,-19377000.0,65777250.0,46.17,37.111587785481184
CF,86.55000305175781,196248883.0,16985341422.554062,828000000.0,1941250000.0,7.12,103.13689275877306
GPC,150.2100067138672,140467550.0,21099631628.580475,4817389000.0,1149921000.0,17.51,116.15920545350154
NDLS,2.4000000953674316,48853045.0,117247312.65898943,-257659000.0,417750.0,nan,-5.188653030737388
MORN,234.52000427246094,54646771.0,12815760968.396194,-542800000.0,269600000.0,434.3,39.40214509655108
MIXT,5.96999979019165,607800000.0,3628565872.478485,52710000.0,6934000.0,19.9,0.2008061862454755
CENT,45.119998931884766,53687294.0,2422370647.9357834,371301000.0,80831333.33333333,19.53,21.97194616166226
AE,31.459999084472656,2534685.0,79741187.77942657,148741000.0,9269750.0,nan,95.25384811130378
PKX,93.5199966430664,84571230.0,7909101145.699997,21425544000000.0,2985160000000.0,30.07,606319.004701717
ARWR,27.020000457763672,107102000.0,2893896089.027405,387431000.0,-49531427.333333336,nan,-1.007294666143801
AJG,236.02999877929688,215506000.0,50865880916.93115,29379600000.0,1537950000.0,46.19,207.69305726986718
TTGT,27.670000076293945,58036732.0,1605876378.8678513,-88040000.0,56162250.0,31.8,8.160047674634747
AWK,120.30000305175781,200083363.0,24070029179.505966,-10267000000.0,-655250000.0,24.96,-84.06246150510775
LWAY,11.829999923706055,14645000.0,173250348.88267517,23514000.0,2825750.0,29.57,3.535097302833732
EBF,21.399999618530273,25853027.0,553254767.9378529,194073000.0,51872500.0,12.09,27.57116216990761
STX,68.94000244140625,207389381.0,14297424432.461731,-2546000000.0,1039750000.0,nan,37.858736846319054
VLRS,6.739999771118164,1165976677.0,7858682536.1091175,-2069000000.0,442167354.8831035,nan,2.0177706769267
SWX,59.04999923706055,71473472.0,4220508467.0700684,-3102251000.0,-423251250.0,nan,-102.62217987675203
PAHC,12.300000190734863,40503608.0,498194386.12545013,75757000.0,102500.0,15.19,1.8956829722428676
SKY,63.13999938964844,57133344.0,3607399305.288574,1066598000.0,190929000.0,10.72,52.08671139571316
NCMI,3.8499999046325684,17405977.0,67013009.79003668,nan,6450000.0,0.14,nan
ELA,4.150000095367432,26924631.0,111737221.2177329,28455699.0,2435042.75,8.47,1.9612572034877656
CNP,27.940000534057617,631073571.0,17632195910.769646,-14164000000.0,-1156000000.0,24.09,-40.76228380034632
EGO,9.960000038146973,202850836.0,2020394334.2981453,245624000.0,27989000.0,52.42,2.590642515271665
FIS,53.61000061035156,631000000.0,33827910385.131836,-8868000000.0,2750750000.0,nan,29.539619651347067
KO,54.06999969482422,7040000000.0,380652797851.5625,-14034000000.0,9469000000.0,22.16,11.456818181818182
CLF,15.59000015258789,531051530.0,8279093433.732033,3202000000.0,670125000.0,33.17,18.64837862344545
CCV,10.395000457763672,27276252.0,283536652.0260773,-2164183.0,-1957879.0,94.5,-0.7971393210474812
AWI,72.12999725341797,62998547.0,4544085022.079323,-337400000.0,192775000.0,15.58,25.244233013818558
SCVL,25.540000915527344,41049190.0,1048396350.1816559,120703000.0,47273750.0,7.79,14.456813885974364
REI,1.8899999856948853,195350672.0,369212767.2854862,-346489880.0,16168021.5,2.08,-0.9460405900216201
SCHN,26.290000915527344,27511000.0,723264215.1870728,190035000.0,67115000.0,87.37,31.30329686307295
SSD,138.27999877929688,42673000.0,5900822387.908936,753043000.0,193024500.0,17.35,62.88022871604996
SPNS,25.889999389648438,nan,nan,194487000.0,49863000.0,25.38,nan
VOD,9.529999732971191,28818256058.0,274637972537.43542,-35728000000.0,9052750000.0,2.13,1.9015550382268034
MATX,90.94000244140625,35289089.0,3209189839.8150024,127600000.0,473900000.0,7.23,137.90664870946372
GEF,65.70999908447266,94121919.0,6184751211.3188095,-1000100000.0,317100000.0,9.87,23.06476560470468
BGC,5.96999979019165,554501000.0,3310370853.6610603,1266875000.0,223121250.0,298.5,6.308532356118384
FMX,105.9000015258789,17891131350.0,1894670837264.7,81557000000.0,40618250000.0,29.25,27.26152362634127
CBZ,54.04999923706055,137081000.0,7409227945.415497,66534000.0,125579000.0,23.6,9.646296715080865
AHH,10.619999885559082,67944529.0,721570890.2043657,-1157559000.0,91737500.0,15.39,-3.535001324389194
ANSS,297.69000244140625,95267307.0,28360124853.4162,417129000.0,525008250.0,49.53,59.48747454360183
SD,16.440000534057617,36966000.0,607721059.7419739,147131000.0,44056500.0,3.06,15.89828491045826
SVM,2.380000114440918,176945688.0,421130757.68982697,213973000.0,36628500.0,21.64,3.2793000301877937
UNH,536.6500244140625,931032030.0,499638361629.7742,24280000000.0,19952000000.0,24.1,240.3784110413473
MBUU,51.13999938964844,20603822.0,1053679444.504425,324010000.0,98290500.0,9.76,63.43070717656171
FLWS,7.590000152587891,64776093.0,491650555.7540474,43663000.0,58067750.0,nan,9.638440218986347
GES,22.549999237060547,142771253.0,3219491646.2241783,-7005000.0,176948250.0,10.34,12.344764530433867
SGU,11.329999923706055,35603000.0,403381987.28370667,31685000.0,76847000.0,56.65,22.474370137347975
BLKB,70.77999877929688,53876036.0,3813345762.3133545,154458000.0,123639250.0,nan,25.81575415088074
APH,83.66000366210938,596700000.0,49919924185.180664,2002100000.0,1373250000.0,27.16,26.36936483995308
MSCI,515.7999877929688,133812966.0,69020726229.34094,-3112876000.0,888017500.0,45.25,43.099702311358975
JNJ,156.08999633789062,3119843000.0,486976282444.7937,14965000000.0,19262500000.0,31.92,66.53860466696561
TNET,119.91999816894531,59674960.0,7156221093.931885,1633000000.0,405000000.0,21.22,95.2325732602083
KAMN,19.940000534057617,30830203.0,614754264.2851048,-128193000.0,-778250.0,nan,-4.41046398559231
CRM,209.83999633789062,1023000000.0,214666316253.6621,8338000000.0,4843750000.0,129.53,55.49902248289345
ROST,118.0,338982000.0,39999876000.0,1493477000.0,1418218750.0,25.05,46.243353629396246
TRUP,27.850000381469727,42498924.0,1183595049.612053,416561000.0,-1277000.0,nan,9.501205254043608
MYE,17.440000534057617,42552457.0,742114872.8054638,140793000.0,38122750.0,12.73,12.267693496523597
ATVI,94.41999816894531,1215320701.0,114750578363.10133,11884000000.0,2088000000.0,34.59,26.959139240400383
PNRG,107.25,1869560.0,200510310.0,nan,10016250.0,7.62,nan
TECH,68.36000061035156,157641914.0,10776401337.256989,166517000.0,239462250.0,38.84,16.246564349631026
NYT,43.779998779296875,177504974.0,7771167545.039124,nan,189031500.0,41.3,nan
SCYX,2.180000066757202,37175665.0,81042952.18174338,130830000.0,-55775250.0,2.83,-11.483923690403387
IRS,7.059999942779541,811122208.0,5726522742.067215,-21747000000.0,11846666666.666666,5.01,119.24179329912596
MNOV,1.9900000095367432,49046246.0,97602030.00774145,53320458.0,-10581505.75,nan,-1.0703082046279342
MNST,49.790000915527344,1118269000.0,55678614533.80585,4232239000.0,1018522250.0,36.08,12.892659547926304
IDA,96.48999786376953,50615000.0,4883841241.874695,-1748718000.0,36768500.0,17.9,-27.285053837795118
THC,56.4900016784668,157205777.0,8880554606.594677,-9053000000.0,1165250000.0,12.23,16.53565186729747
BRN,2.6500000953674316,9956687.0,26385221.499543667,9044000.0,-2137666.6666666665,nan,-1.2386315515057031
PED,0.9684000015258789,87040267.0,84289794.6956129,18934000.0,5599000.0,24.21,0.8607969918106985
MNK,0.05000000074505806,13170932.0,658546.609813109,-1243100000.0,487066666.6666667,nan,275.42216956754976
ANIK,19.790000915527344,14741000.0,291724403.4957886,122341000.0,11448000.0,nan,16.065463672749477
TAP,59.13999938964844,227100000.0,13430693861.38916,-3285900000.0,1078975000.0,311.26,33.042051959489214
CDXS,2.0,69804000.0,139608000.0,79039000.0,-15405000.0,nan,-1.0745945791072145
RGS,0.6431999802589417,45566228.0,29308196.950074434,-513410000.0,-71896250.0,nan,-27.045743176283978
CHDN,113.77999877929688,74900000.0,8522121908.569336,-4036200000.0,89425000.0,24.26,-41.94859813084113
ENZ,1.3799999952316284,49728084.0,68624755.68287802,10080000.0,-14486666.666666666,nan,-2.710473756975367
DISH,5.019999980926514,533821807.0,2679785460.958157,-20637386000.0,-910445750.0,1.84,-55.71492792163135
NVX,1.7000000476837158,486947711.0,827811131.9194763,39360724.0,-46864858.048713334,nan,-0.881589227733598
KWR,147.66000366210938,17999223.0,2657765334.0951233,76480000.0,67012000.0,314.17,41.4795683124766
LIVE,28.18000030517578,3824393.0,107771395.90711212,-52194000.0,15041333.333333334,20.72,25.68233268216246
IHG,74.95999908447266,177744657.0,13323739325.989906,-1391000000.0,416500000.0,21.0,15.606657588587879
PPC,24.469999313354492,261875000.0,6408081070.184708,450892000.0,203856750.0,33.07,9.506289260143198
AVT,47.970001220703125,91504053.0,4389449534.109283,7449775000.0,-119833750.0,5.81,68.31869512927476
SLG,36.27000045776367,65447000.0,2373762719.959259,-4153001000.0,365694000.0,nan,-7.579583479762251
KOPN,1.1950000524520874,110376625.0,131900072.66448438,42942095.0,-14114576.5,nan,-0.8897143756660435
NSTG,1.7899999618530273,47526000.0,85071538.18702698,-27177000.0,-109323250.0,nan,-23.574664394226318
SSTK,39.459999084472656,39884000.0,1573822603.4851074,210033000.0,121850000.0,12.14,35.81719486510882
AOS,71.83000183105469,190577214.0,13689161630.577301,1329300000.0,446050000.0,39.47,30.380337074294726
ALSN,60.56999969482422,89519087.0,5422171072.270943,-1436000000.0,675000000.0,9.01,59.36164205964254
HBI,4.449999809265137,349839924.0,1556787595.07333,-1287699000.0,269323750.0,nan,4.0176618035167415
MAC,11.300000190734863,215617797.0,2436481147.225831,-3788780000.0,275968000.0,nan,-4.772797117484695
TROX,11.720000267028809,156786791.0,1837541232.38659,-723000000.0,260250000.0,nan,11.987616992556472
ISRG,275.3699951171875,351300000.0,96737479284.66797,7097500000.0,1252550000.0,68.84,55.858240819812124
WEC,83.43000030517578,315434531.0,26316703017.59298,-15618500000.0,-112900000.0,19.54,-53.09342622352275
VRTX,373.5,257792648.0,96285554028.0,13105300000.0,2705321500.0,28.91,155.77835640991594
SWI,9.40999984741211,164710793.0,1549928536.9971275,-940710000.0,226178000.0,nan,8.020543013231682
ACU,28.6200008392334,5112878.0,146330572.65089798,50047000.0,3307263.0,26.02,16.256916359044748
COMM,2.549999952316284,227385997.0,579834281.5073907,-5988000000.0,221725000.0,nan,-16.583035234135373
W,47.16999816894531,112610652.0,5311844248.643738,-2292000000.0,-129350250.0,nan,-31.839816538847497
STAG,34.56999969482422,179660771.0,6210872798.641884,-2271417000.0,179455500.0,32.01,-2.65423552034072
EXC,40.060001373291016,997219195.0,39948602321.172165,-35081000000.0,-2912000000.0,18.72,-64.3800283046096
TRNS,96.69000244140625,7643099.0,739011260.9699097,1072000.0,9255250.0,71.1,12.249546944243427
AA,27.770000457763672,176969091.0,4914431738.080021,2861000000.0,305000000.0,nan,33.401313001036996
PHG,19.020000457763672,928650020.0,17662923805.502243,1470000000.0,685000000.0,nan,8.959241717347942
DGII,25.06999969482422,42408154.0,1063172407.8380585,-42725000.0,43313666.666666664,29.49,9.206051899044382
MATH,1.399999976158142,26898371.0,37657718.75869286,60018911.0,-2907159.3333333335,nan,1.1505275790369114
IIIN,33.34000015258789,19433000.0,647896222.9652405,295832000.0,30419333.333333332,12.77,30.876618809928125
WLK,125.11000061035156,134651380.0,16846234233.98468,1402000000.0,1327250000.0,12.19,108.981430416829
HUN,23.979999542236328,261886116.0,6280028941.79805,947000000.0,469750000.0,47.96,21.55326172388612
HON,186.32000732421875,665676749.0,124028896749.24213,2810000000.0,5252750000.0,23.03,83.12968731915255
TSCO,207.41000366210938,177241000.0,36761556459.07593,-1266696000.0,697169500.0,20.72,32.187806433048785
PTCT,20.610000610351562,74190700.0,1529070372.2824097,-112990000.0,-309975750.0,nan,-43.30391140668574
BIP,25.690000534057617,458747440.0,11785221978.597565,-29284000000.0,822500000.0,77.85,-45.905433281545946
NURO,0.6549999713897705,8578800.0,5619113.754558563,22137263.0,-3313548.0,nan,-1.2820227770783792
PBYI,2.5999999046325684,46947153.0,122062593.3227706,5615000.0,7025000.0,nan,1.6159659351441396
ESEA,26.75,7006122.0,187413763.5,-86089372.0,-12227782.25,1.82,-29.740731677238852
TBIO,0.949999988079071,29920502.0,28424476.54331982,12280000.0,-32440000.0,nan,-10.431643158928283
SBAC,200.41000366210938,108381000.0,21720636606.903076,-14370207000.0,996900250.0,43.01,-40.60863527740102
TGEN,0.9200000166893005,24850261.0,22862240.534733474,20801570.0,-1213090.75,nan,0.3489163554459247
JAZZ,132.72999572753906,63398000.0,8414816269.1345215,-2790320000.0,931633250.0,nan,102.93719833433232
GE,110.0199966430664,1088378193.0,119743365140.24667,38429000000.0,2396000000.0,11.8,57.32290521921547
KELYA,18.469999313354492,38500000.0,711094973.564148,1561700000.0,59550000.0,461.75,56.03116883116883
HVT,27.969999313354492,32024000.0,895711258.0108643,41838000.0,62899500.0,6.49,20.947820384711466
CPB,39.630001068115234,298091895.0,11813382117.246494,-2437000000.0,892250000.0,14.05,21.756713646977893
NATI,nan,132797497.0,nan,412277000.0,91933000.0,44.43,nan
SUP,2.9200000762939453,28091440.0,82027006.94320679,-90766000.0,69950000.0,nan,21.669732843884116
IR,65.66000366210938,427778062.0,28087909117.49005,997200000.0,620700000.0,39.08,16.84097582358022
VSTM,7.929999828338623,25228795.0,200064340.0191903,147468000.0,-72358750.0,nan,-22.835791404226796
JKHY,149.02999877929688,104088784.0,15512351352.458496,352962000.0,281282750.0,29.69,30.414319183515488
MCHP,78.91000366210938,577805756.0,45594654321.947876,-2793000000.0,2226875000.0,18.22,33.70639665278793
NOA,21.700000762939453,27827282.0,603852040.6305313,-247836000.0,33880500.0,11.48,3.2690580416729165
BWA,39.470001220703125,235063020.0,9277937686.342163,2620000000.0,683500000.0,9.75,40.22325587410559
KTOS,17.600000381469727,126678288.0,2229537917.123932,303100000.0,-18100000.0,nan,0.963858936900063
MUR,47.34000015258789,195100628.0,9236063759.289993,-1838092000.0,180483750.0,7.32,-0.17044793930647933
EVLV,3.759999990463257,149790742.0,563213188.4914842,214657000.0,-54764750.0,nan,-2.2230379231314576
HIMX,5.820000171661377,348800000.0,2030016059.8754883,822555000.0,127336250.0,15.73,6.008937786697247
